id,time_created,month,create_time,view_count,like_count,share_count,comment_count,voice_to_text,hashtag_names,video_description,cleaned_video_description,tokens,Dominant_Topic,topic_Keywords,Topic_Perc_Contrib
7311318988833770784,2023-12-11 12:51:58,2023-12-01,1702299118,28,1108,0,103,clientsside scan kun jij Freek even uitleggen wat het probleem is wat is dit er nou aan te komen ik denk niet dat iedereen het begrijpt dat is 1 grid op het opsporen van grooming dus dat is dat volwassenen met kinderen praten maar dat kun je natuurlijk niet op basis van 1 bericht bepalen of dat het geval is dus als iemand 1 appje stuurt met ik Ben nu in de supermarkt ja hoe weet je of het tussen 1 volwassen kind is dus wat de Europese Unie daarvoor voorstelt is dat ze het op het hoge communicatieplatform zelf weten maar ze moeten in Elk geval zijn ze verplicht om de leeftijd van de berichtverzender te kunnen aantonen er is uiteindelijk maar 1 manier waarop je dat echt kan doen en dat is door massale verificatie dus 1 online digitale identiteit waar de Europese Unie toch al mee bezig is dus om berichten te kunnen versturen zul je op termijn en dat is op korte termijn eigenlijk moeten inloggen met 1 geverifieerd account zodat de overheid kan weten wie welke berichten stuurt,[],De Europese Commissie wil een einde maken aan het anonieme internet door burgers te verplichten zich te identificeren op social media.,De Europese Commissie wil een einde maken aan het anonieme internet door burgers te verplichten zich te identificeren op social media,"['europese', 'commissie', 'wil', 'einde', 'maken', 'anonieme', 'internet', 'burger', 'verplichten', 'zich', 'identificeren', 'social', 'medium']",9,"wil, zich, rutte, gideon, meijeren, eens, jonge, maken, einde, burger",0.8811
7314312076002888992,2023-12-19 14:26:35,2023-12-01,1702995995,74,549,0,83,de Europese Unie is 1 imperium en zo gedraagt ze zich ook ze Wil zich steeds verder uitbreiden ook al willen landen dat niet zoals Nederland en als bevolking heel duidelijk aangeeft we willen dat niet toch gebeurt het toch willen ze dat doen want ze willen steeds groter worden ook als dat dus HEB ik toen ook gezegd bij die referendumcampagne als we dit verdacht teken hebben we letterlijk zogezegd meermaals we hebben grote kans op oorlog met Rusland doe dat niet dus alles wat er gezegd is uitgekomen en de Europese Unie is dus ook met dit soort uitbreiding stuk op ramkoers met Rusland dus ook heel onverstandig en ja het is inderdaad niet te bevatten dat het gebeurt met Europese Unie Wil gewoon steeds groter steeds machtiger worden ik denk dat dat erachter zit,[],"Moldavië, Georgië en Oekraïne worden kandidaat-lid van de Europese Unie. Tegen de wens van de lidstaten in is de EU continu op zoek naar manier om uit te breiden. Waarom? Het zit in de aard van internationale organisaties om meer macht naar zich toe te trekken, legt Pepijn van Houwelingen uit.",Moldavi Georgi en Oekrane worden kandidaatlid van de Europese Unie Tegen de wens van de lidstaten in is de EU continu op zoek naar manier om uit te breiden Waarom Het zit in de aard van internationale organisaties om meer macht naar zich toe te trekken legt Pepijn van Houwelingen uit,"['moldavi', 'georgi', 'oekrane', 'worden', 'kandidaatlid', 'europese', 'unie', 'tegen', 'wen', 'lidstaten', 'eu', 'continu', 'zoek', 'manier', 'breiden', 'zit', 'aard', 'internationale', 'organisaties', 'macht', 'zich', 'toe', 'trekken', 'legt', 'pepijn', 'houwelingen']",5,"worden, vvd, goed, pepijn, houwelingen, betaald, navo, gekocht, standpunten, expert",0.6686
7314336483425455393,2023-12-19 16:01:16,2023-12-01,1703001676,22,1042,0,129,bij de afgelopen tweede kamerverkiezingen hebben honderdduizenden nederlanders kenbaar gemaakt vertegenwoordigd willen worden door forum voor democratie en nu 1 paar weken later staat het partijkartel op het punt om alle kamerleden van fvd te schorsen van deelname aan debatten omdat wij niet integer zouden zijn de kiezer heeft gesproken maar het kartel denkt het beter te weten en Wil in minderheid het zwijgen opleggen het is niet aan kamerleden om elkaar te controleren en om aan elkaar verantwoording af te leggen het is aan kamerleden om de regering te controleren en aan de kiezer verantwoording af te leggen dit besluit druist lijnrecht in tegen artikel 50 van de grondwet daarom zal forum voor democratie zich onthouden van stemming dankuwel,[],KAMER SCHORST VOLLEDIGE FVD FRACTIE 😡,KAMER SCHORST VOLLEDIGE FVD FRACTIE,"['kamer', 'schorst', 'volledige', 'fvd', 'fractie']",7,"forum, thierry, baudet, via, inside, vanavond, veel, grootste, hetzelfde, miljard",0.7176
7318853152428576032,2023-12-31 20:08:18,2023-12-01,1704053298,4,339,0,35,als je lid wordt van fvd dan steun je onze beweging enorm je helpt ons echt ontzettend om dingen te kunnen organiseren maar je helpt ook jezelf want door lid te worden krijg je toegang tot onze app tot ons netwerk van duizenden duizenden ondernemers die allemaal heel graag forumleden als eerste willen helpen 1 apk keuring je loodgieter 1 belastingadviseur als je ergens 1 bepaalde dienst nodig hebt 1 product bestellen alles zit in die app het is 1 soort marktplaats plus booking plus Airbnb in 1 het is echt fantastisch en dat is exclusief voor leden van de fnv je kan ook altijd naar onze events toe je krijgt toegang tot tot je kunt onze kamerleden ontmoeten onze volksvertegenwoordigers je kan meestemmen over onze standpunten bij de algemene ledenvergaderingen kortom je wordt onderdeel van de grootste vernieuwingsbeweging van Nederland en dat kan nu het is nu het moment om het te doen doe het nog voor 12 uur vanavond GA naar fvd NL en wordt lid,['fvd'],Nog maar een paar uur tot de ledenaantallen worden geteld.  Met jouw #FVD-lidmaatschap laat je zien dat wij zo veel méér zijn dan enkel een politieke partij. We zijn een vernieuwingsbeweging.  Reken af met de kartelpartijen. Word lid van onze beweging! fvd.nl/wordlid,Nog maar een paar uur tot de ledenaantallen worden geteld Met jouw lidmaatschap laat je zien dat wij zo veel mr zijn dan enkel een politieke partij We zijn een vernieuwingsbeweging Reken af met de kartelpartijen Word lid van onze beweging fvdnlwordlid,"['paar', 'uur', 'ledenaantallen', 'worden', 'geteld', 'lidmaatschap', 'laat', 'zien', 'veel', 'mr', 'politieke', 'partij', 'vernieuwingsbeweging', 'reken', 'kartelpartijen', 'word', 'lid', 'beweging', 'fvdnlwordlid']",4,"vind, open, beweging, zien, grenzen, worden, vrijheid, ledenaantallen, fvdnlwordlid, paar",0.7636
7318853152428576032,2023-12-31 20:08:18,2023-12-01,1704053298,4,339,0,35,als je lid wordt van fvd dan steun je onze beweging enorm je helpt ons echt ontzettend om dingen te kunnen organiseren maar je helpt ook jezelf want door lid te worden krijg je toegang tot onze app tot ons netwerk van duizenden duizenden ondernemers die allemaal heel graag forumleden als eerste willen helpen 1 apk keuring je loodgieter 1 belastingadviseur als je ergens 1 bepaalde dienst nodig hebt 1 product bestellen alles zit in die app het is 1 soort marktplaats plus booking plus Airbnb in 1 het is echt fantastisch en dat is exclusief voor leden van de fnv je kan ook altijd naar onze events toe je krijgt toegang tot tot je kunt onze kamerleden ontmoeten onze volksvertegenwoordigers je kan meestemmen over onze standpunten bij de algemene ledenvergaderingen kortom je wordt onderdeel van de grootste vernieuwingsbeweging van Nederland en dat kan nu het is nu het moment om het te doen doe het nog voor 12 uur vanavond GA naar fvd NL en wordt lid,['fvd'],Nog maar een paar uur tot de ledenaantallen worden geteld.  Met jouw #FVD-lidmaatschap laat je zien dat wij zo veel méér zijn dan enkel een politieke partij. We zijn een vernieuwingsbeweging.  Reken af met de kartelpartijen. Word lid van onze beweging! fvd.nl/wordlid,Nog maar een paar uur tot de ledenaantallen worden geteld Met jouw lidmaatschap laat je zien dat wij zo veel mr zijn dan enkel een politieke partij We zijn een vernieuwingsbeweging Reken af met de kartelpartijen Word lid van onze beweging fvdnlwordlid,"['paar', 'uur', 'ledenaantallen', 'worden', 'geteld', 'lidmaatschap', 'laat', 'zien', 'veel', 'mr', 'politieke', 'partij', 'vernieuwingsbeweging', 'reken', 'kartelpartijen', 'word', 'lid', 'beweging', 'fvdnlwordlid']",4,"vind, open, beweging, zien, grenzen, worden, vrijheid, ledenaantallen, fvdnlwordlid, paar",0.7636
7318867422121938209,2023-12-31 21:03:42,2023-12-01,1704056622,192,747,0,29,gezellig te worden hier bij ons thuis op feestje kan bijna beginnen ik Ben oliebollen aan het bakken maar doe het nog even GA naar evey punt NL en wordt lid van onze partij de grootste beste leukste vernieuwingsbeweging van Nederland en wordt voor 1 januari onderdeel van de beweging,[],"Snel, de tijd dringt!  Word nog vóór 1 januari lid van FVD.  Geniet van je avond en samen gaan we vlammend het nieuwe jaar in! 🔥",Snel de tijd dringt Word nog vr januari lid van FVD Geniet van je avond en samen gaan we vlammend het nieuwe jaar in,"['snel', 'tijd', 'dringt', 'word', 'vr', 'januari', 'lid', 'fvd', 'geniet', 'avond', 'saman', 'gaan', 'vlammend', 'nieuwe', 'jaar']",1,"fvd, congres, snel, deze, mogelijk, grenzen, stem, nieuwe, rai, lid",0.7676
7318867422121938209,2023-12-31 21:03:42,2023-12-01,1704056622,192,747,0,29,gezellig te worden hier bij ons thuis op feestje kan bijna beginnen ik Ben oliebollen aan het bakken maar doe het nog even GA naar evey punt NL en wordt lid van onze partij de grootste beste leukste vernieuwingsbeweging van Nederland en wordt voor 1 januari onderdeel van de beweging,[],"Snel, de tijd dringt!  Word nog vóór 1 januari lid van FVD.  Geniet van je avond en samen gaan we vlammend het nieuwe jaar in! 🔥",Snel de tijd dringt Word nog vr januari lid van FVD Geniet van je avond en samen gaan we vlammend het nieuwe jaar in,"['snel', 'tijd', 'dringt', 'word', 'vr', 'januari', 'lid', 'fvd', 'geniet', 'avond', 'saman', 'gaan', 'vlammend', 'nieuwe', 'jaar']",1,"fvd, congres, snel, deze, mogelijk, grenzen, stem, nieuwe, rai, lid",0.7676
7325407938552614177,2024-01-18 12:04:19,2024-01-01,1705579459,57,1147,0,224,,[],"Dit is Toulouse, Frankrijk. Europese steden worden in rap tempo omgevormd tot Arabische en Afrikaanse sloppenwijken. Met invoering van de spreidingswet staat straks élke Nederlandse gemeente ditzelfde lot te wachten. Stop deze wet, ga naar fvd.nl/dwangwet.",Dit is Toulouse Frankrijk Europese steden worden in rap tempo omgevormd tot Arabische en Afrikaanse sloppenwijken Met invoering van de spreidingswet staat straks lke Nederlandse gemeente ditzelfde lot te wachten Stop deze wet ga naar fvdnldwangwet,"['toulouse', 'frankrijk', 'europese', 'steden', 'worden', 'rap', 'tempo', 'omgevormd', 'arabische', 'afrikaanse', 'sloppenwijken', 'invoering', 'spreidingswet', 'staat', 'straks', 'lke', 'nederlandse', 'gemeente', 'ditzelfde', 'lot', 'wachten', 'stop', 'deze', 'wet', 'ga', 'fvdnldwangwet']",8,"tegen, europese, ga, oorlog, gaan, straks, willen, wist, gaat, oekrane",0.8623
7327759131698335008,2024-01-24 20:08:01,2024-01-01,1706126881,42,523,0,81,vanuit de overheid is er steeds meer controle en hier is de statiskertaars ernaat verantwoordelijk voordat ze gerecht benieuwd op de statiskertaars over de manier waarop mensen hun levens leiden sinds 1-1-1 januari wordt de extrablast gegeven over suiker hetzelfde geldt voor alcohol en tabakswaar de overheid bemoeit zich steeds meer met wat mijn wel wat mensen wel en niet mogen consumeren voor voor democratie is er van overtuigd dat mensen zelf het beste in staat zijn om 1 eigen leven te leiden zijn ik zei net al de partij van het goede leven niet van de verboden en je mag het mag het allemaal niet doen als mensen 1 sigaretje willen roken 1 colaatje willen drinken of thuis 1 cocktail willen maken laat ze dan het is helemaal niet de taak van overheid om zich daarmee bezig te houden en zeker niet om er nog meer geld aan te verdienen als we dan toch 1 gezonde levenstel wat het dan ook precies is willen stimuleren laat dat dan gebeuren inmiddels van en dat is ons voorstel lastige verlichting in plaats van het ontmoedigen en belasten van gedrag dat volgens de staat ongezond zou zijn wat zou bijvoorbeeld de vraag aan de staatssekertaars dus het effect zijn van het afschaffen van de belasting op sportabonnenten ik hoor graag van de staatssekertaars waarin gezonde levenstijlen zou willen stimuleren door middel van lastenverlichting,[],Belasting op sportabbonementen afschaffen? Pepijn van Houwelingen doet een voorstel aan de staatssecretaris van VWS.,Belasting op sportabbonementen afschaffen Pepijn van Houwelingen doet een voorstel aan de staatssecretaris van VWS,"['belasting', 'sportabbonementen', 'afschaffen', 'pepijn', 'houwelingen', 'doet', 'voorstel', 'staatssecretaris', 'vws']",5,"worden, vvd, goed, pepijn, houwelingen, betaald, navo, gekocht, standpunten, expert",0.934
7328002641752001825,2024-01-25 11:53:04,2024-01-01,1706183584,36,442,0,53,de wet die vandaag voor ligt dringt elektriciteitsbedrijven om belasting te betalen per ton c o 2 die vrijkomt bij hun waardevolle werk namelijk het opwekken van goedkope en betrouwbare stroom voor alle nederlanders de unie verplicht bedrijven nu al om rechten te kopen voor het mogen uitstoten van c o 2 maar met deze wet worden de de duimstroeven nog verder aangedraaid ja het doel van deze wet is dat de uitstoot van c o 2 zo duur wordt dat alle betrouwbare Cola en gascentrales die het grootste deel van onze elektriciteit opwekken niet meer rendabel zijn en zullen moeten worden vervangen door onbetrouwbare bibelstrom zoals winter beaners en zonnepanelen waarvan het niet zeker is op welk moment zou wel 1 niet stroom leveren want als De Wind niet waait en als de zon niet schijnt heeft Nederland geen stroom,[],Onze energievoorziening is vakkundig ontmanteld door het kartel. Betrouwbare en goedkope elektriciteit is vervangen door 'groene' wiebelstroom. Tegelijkertijd is door de 'verduurzaming' van Nederland de vraag naar stroom alleen maar groter. Het logische resultaat? Stroomuitval.,Onze energievoorziening is vakkundig ontmanteld door het kartel Betrouwbare en goedkope elektriciteit is vervangen door groene wiebelstroom Tegelijkertijd is door de verduurzaming van Nederland de vraag naar stroom alleen maar groter Het logische resultaat Stroomuitval,"['energievoorziening', 'vakkundig', 'ontmanteld', 'kartel', 'betrouwbare', 'goedkope', 'elektriciteit', 'vervangen', 'groene', 'wiebelstroom', 'tegelijkertijd', 'verduurzaming', 'nederland', 'vraag', 'stroom', 'groter', 'logische', 'resultaat', 'stroomuitval']",2,"nederland, democratie, leven, stem, saman, ky, kartel, dichtreguleren, stoppen, referendum",0.968
7328394916604824865,2024-01-26 13:15:12,2024-01-01,1706274912,31,143,0,17,,[],🍌💪🏼 Belastingverlaging op fruit en sporten! Pepijn van Houwelingen dient twee moties in.,Belastingverlaging op fruit en sporten Pepijn van Houwelingen dient twee moties in,"['belastingverlaging', 'fruit', 'sporten', 'pepijn', 'houwelingen', 'dient', 'twee', 'moties']",0,"denken, eigen, ralf, dekker, samenleving, laat, zit, partij, uur, klein",0.93
7328409517304204576,2024-01-26 14:11:52,2024-01-01,1706278312,39,204,0,38,op de kamer gehoord te beraatslagen concentreren dat op 1-1-1 actseinsvoging op de baxwaar is doorgevoerd consteren dat in April opnieuw 1 actseinsvoging op de baxwaar we zal plaatsvinden dat de sigarettenprijs voor het grootste deel al bestaat uit belastingen overwegen naar Nederland zoveel mogelijk zelf moeten kunnen beslissen over de mier waarop ze hun leven willen leiden en dat de huidige tendense van overheidsbemoednissen bedudeling moet worden gekeerd overwegingen dat de huidige tendense van lastverwogen moet worden gekeerd verzoekt de regering om de acteisvoging van 1 januari jongensleden terug te draaien en af te zien van verderen acteisvoging gaat over tot orde van de dag,[],Stop het pesten van rokers. Houd op met het verhogen van de accijns. ,Stop het pesten van rokers Houd op met het verhogen van de accijns,"['stop', 'pesten', 'rokers', 'houd', 'verhogen', 'accijns']",8,"tegen, europese, ga, oorlog, gaan, straks, willen, wist, gaat, oekrane",0.9112
7330003028654787872,2024-01-30 21:15:32,2024-01-01,1706649332,40,353,0,56,,[],🎯 De SDG's leiden tot MINDER vrijheid! - @Thierry Baudet ,De SDGs leiden tot MINDER vrijheid Thierry Baudet,"['sdgs', 'leiden', 'minder', 'vrijheid', 'thierry', 'baudet']",7,"forum, thierry, baudet, via, inside, vanavond, veel, grootste, hetzelfde, miljard",0.6104
7330003028654787872,2024-01-30 21:15:32,2024-01-01,1706649332,40,353,0,56,,[],🎯 De SDG's leiden tot MINDER vrijheid! - @Thierry Baudet ,De SDGs leiden tot MINDER vrijheid Thierry Baudet,"['sdgs', 'leiden', 'minder', 'vrijheid', 'thierry', 'baudet']",7,"forum, thierry, baudet, via, inside, vanavond, veel, grootste, hetzelfde, miljard",0.6104
7342829956818357537,2024-03-05 10:50:39,2024-03-01,1709635839,31,756,0,203,het is duidelijk dat we 1 oorlog ingezogen worden Rutte het is echt in het belang van ons allemaal dat we bereid zijn met zijn Allen de gevolgen daarvan te dragen die gevolgen zijn er ook in onze portemonnee willen we dat echt waar ik sta hier namens mezelf en ik vertegenwoordig wat ik denk dat het nederlandse belang is we are working you supply all the remaking place wat zijn we daar mee bezig 500.000 doden jongens en meisjes zoals u en ik dat we er alles aan doen dat de Oekraïne dit wint onze eigen staat Wil ook nederlandse jongens en meisjes werven voor het leger als je wilt opkomen voor de nederlandse belangen en vrede en veiligheid in de wereld dan doen we het helemaal fout we moeten wakker worden uit deze nederlandse droom we moeten opkomen voor het Nederlands belang en 1 fundamenteel andere richting inslaan in ons hele buitenlandse belang de kamer gehoord de beraadslager spreekt uit dat nederlandse dienstplichtigen nooit mogen worden uitgezonden om in het huidige conflict in Oekraïne te gaan vechten en gaat over tot de orde van de dag,[],De oorlog in Oekraïne is niet de onze. FVD wil de Nederlandse economie beschermen en het bloedvergieten ten einde brengen. Teken onze vredespetitie via petitievoorvrede.nl!,De oorlog in Oekrane is niet de onze FVD wil de Nederlandse economie beschermen en het bloedvergieten ten einde brengen Teken onze vredespetitie via petitievoorvredenl,"['oorlog', 'oekrane', 'fvd', 'wil', 'nederlandse', 'economie', 'beschermen', 'bloedvergieten', 'ten', 'einde', 'brengen', 'teken', 'vredespetitie', 'via', 'petitievoorvredenl']",9,"wil, zich, rutte, gideon, meijeren, eens, jonge, maken, einde, burger",0.514
7343573320287161632,2024-03-07 10:55:10,2024-03-01,1709808910,13,1329,0,206,ik geloof niet dat er meer dan 2 geslachten zijn kan ook zeggen dat ik 1 alien Ben maar ik zit hier maar dat volgens mij bestaat dat niet maar zijn wij mensen en volgens mij zijn er 2 geslachten man en vrouw ik Ben er tegen dat dat geprobeerd wordt op scholen op schooltv ik vind dat dat buiten het leven van kinderen gehouden moet worden en verder wens ik je het beste toe,[],Geloof jij dat er meer dan 2 geslachten bestaan? 😂,Geloof jij dat er meer dan geslachten bestaan,"['geloof', 'geslachten', 'bestaan']",5,"worden, vvd, goed, pepijn, houwelingen, betaald, navo, gekocht, standpunten, expert",0.8269
7348343474065771809,2024-03-20 07:25:58,2024-03-01,1710919558,11,90,0,16,,[],Ben jij er ook bij? Ga naar fvd.nl/alv!,Ben jij er ook bij Ga naar fvdnlalv,"['ga', 'fvdnlalv']",8,"tegen, europese, ga, oorlog, gaan, straks, willen, wist, gaat, oekrane",0.7793
7348344654456245536,2024-03-20 07:30:34,2024-03-01,1710919834,3,340,0,67,de migratie is 1 netto gigantische netto kost de post alleen het punt is de opbrengsten worden geprivatiseerd en de kosten gecollectiviseerd dus wij betalen met zijn Allen de prijs van criminaliteit leerachterstanden druk op de zorg alles wat de migratie met zich mee brengt en de werkgevers die strijken de winst op en dat is gewoon niet goed verdeel de inkomsten eerlijk haar komt er even uit gewoon tegen nee nee nee dat dat dat is niet de conclusie conclusie is niet meer socialisme conclusie is minder immigratie minder immigratie ja,[],🤯 We betalen met z'n allen een gigantische prijs voor de massale immigratie. FVD wil daar mee stoppen.,We betalen met zn allen een gigantische prijs voor de massale immigratie FVD wil daar mee stoppen,"['betalen', 'zn', 'allen', 'gigantische', 'prijs', 'massale', 'immigratie', 'fvd', 'wil', 'mee', 'stoppen']",1,"fvd, congres, snel, deze, mogelijk, grenzen, stem, nieuwe, rai, lid",0.6862
7348478031532428576,2024-03-20 16:07:56,2024-03-01,1710950876,5,105,0,13,wat 1 lekker weer en weet je wanneer het nog lekkerder weer wordt aanstaande zaterdag op ons congresst dus kom maar heen wordt superleuk kwam allemaal sprekens en zo en heeft 3 wel filmpjes verteld moet je dan maar even kijken Uhm neem van mij aan je Wil hier gewoon bij zijn,[],Het grootste en leukste FVD-event van het jaar! Haal je gratis tickets via link in bio.,Het grootste en leukste FVDevent van het jaar Haal je gratis tickets via link in bio,"['grootste', 'leukste', 'fvdevent', 'jaar', 'haal', 'gratis', 'ticket', 'via', 'link', 'bio']",7,"forum, thierry, baudet, via, inside, vanavond, veel, grootste, hetzelfde, miljard",0.9431
7348710562999651617,2024-03-21 07:10:21,2024-03-01,1711005021,7,144,0,10,wij denken dat het heel belangrijk is dat we als natie als land als volkwoordelijk naar de sterren rijken dat we uh 1 Groot project hebben in het verleden hadden we de ontdekkingsreizen hadden we grote uit de Eiffel toren bewijzers spreken in Frankrijk werd gebouwd dat waren eh of 1 cathedraal in de middel EU en dat waren dingen die 1 hele gemeenschap konden inspireren en wat hebben wij nu nou nog als als land waar we echt samen trots op zijn misschien als het Nederlands elftal 1 keertje speelt maar we moeten meer van die grote projecten doen en wat is nou mooier dan dat u ziet er zichzelf als de politie eraf gedaan van zuiverne uh Abraham kuiper miet zuiverne ja ha ha ha,[],⭐️ Klein denken en nivellering: ziekten waar onze samenleving hevig onder lijdt. We moeten weer groots durven denken. Weer streven naar excellentie!,Klein denken en nivellering ziekten waar onze samenleving hevig onder lijdt We moeten weer groots durven denken Weer streven naar excellentie,"['klein', 'denken', 'nivellering', 'ziekten', 'samenleving', 'hevig', 'lijdt', 'groots', 'durven', 'denken', 'streven', 'excellentie']",0,"denken, eigen, ralf, dekker, samenleving, laat, zit, partij, uur, klein",0.952
7348792341991263521,2024-03-21 12:27:37,2024-03-01,1711024057,23,2259,0,436,je kunt het toch niet de russische reactie helemaal los trekken van de amerikaanse of navo aanwezigheid daar alsof uit het niets inderdaad Rusland gewoon wordt op 1 dag wakker poeten wat gaan we doen we gaan 1 land binnenvallen zo is het toch niet gegaan in 2008 heeft de navo toch gezegd in boekarrest Ukraine komt erbij dat is toch gebeurd het is toch gebeurd dat dat telefoongesprek er is geweest van Victoria noeland met Jeffrey payet clichco gaat naar kf poro wordt de president dat is dat is gebeurd dat is 1 feit dat kunnen ze toch niet ontkennen de amerikanen hebben 1 gigantische aanwezigheid neem die c i e basis die die 12 basis die ik noemde in mijn speech die die die die bewapening dit is toch niet iets dat uit het niets komt er is toch 1 hele zware militairen economische politieken vervlochtenheid van het amerikaanse stateapartement met Ukraine dat kun je toch niet ontkennen je kan er niet daar helemaal niks over zeggen,[],🇺🇸🇺🇦 De invloed van Amerika in Oekraïne is toch niet te ontkennen?!,De invloed van Amerika in Oekrane is toch niet te ontkennen,"['invloed', 'amerika', 'oekrane', 'ontkennen']",3,"wordt, overheid, tijd, who, duurder, nexit, debat, zinloze, hahaha, echte",0.8654
7349151804866825505,2024-03-22 11:42:38,2024-03-01,1711107758,8,147,0,30,wat ons betreft zouden we op 3 niveaus referenda moeten komen gemeentes provincies en het rijk en je zou dus op het gemeente niveau kunnen denken aan uh fuseringen van uh politie uh kantoren maar ook uh nieuwbouw van nieuwe gemeentehuizen daar hebben politie 1 handje van hem met belastinggeld hun vriendjes in de bouwsektor grote dure opdrachten geven grote gemeentehuizen terwijl de bevolking en de gemeente die het moet betalen vaak daar helemaal geen zegenschap over heeft,[],❌ Bestuurlijke vernieuwing KAN NIET plaatsvinden zonder referenda. ,Bestuurlijke vernieuwing KAN NIET plaatsvinden zonder referenda,"['bestuurlijke', 'vernieuwing', 'plaatsvinden', 'referendum']",2,"nederland, democratie, leven, stem, saman, ky, kartel, dichtreguleren, stoppen, referendum",0.8658
7349256624378318112,2024-03-22 18:29:17,2024-03-01,1711132157,12,571,0,55,dat is 1 teken van ziekte dat is 1 symptomen van oikophobie ik HEB helemaal niets tegen spotten ik HEB wel iets tegen 1 beschaving die niets Anders meer kan dan zijn eigen tradities en religies enzovoorts beschimpend bespotten belachelijk maken volgens mij is er 1 belangrijk onderscheid volgens mij Kennen we dat allemaal in het leven 1 cabrité is grappig ik vind ze meestal niet grappig zijn meestal linkse eikels maar uh 1 cabrité is grappig als hij naast het bespotten van van alles en nog wat hè ook 1 verhaal bij te vertellen die precies die balans maakt grote kunst flow bear zelte verhaal 1 schrijver die verdurend maar dan wel verdurend belachelijk maakt en tegelijkertijd 1 diep tragisch innerlijk conflict neerzet in 1 hele serieuze Roman dus iets serieus neerzetten kunst religie enzovoorts kan niet zonder enige zelfsport enige zelfrelativeering maar op mental dat het enige is wat er nog is en daar lijkt het soms nu over op dan is dat heel heel triest en is het heel verdrietig als als wij als onze nieuwe generatie niets Anders meer weet over het christendom dan dat het heel erg was want het was verantwoordelijk voor de kruistocht het was heel erg punt ja dat dat is heel verdrietig maar dat betekent niet dat je niet als je heel veel weet over het christendrom wat allemaal gebracht heeft ook ogen kan hebben voor de schaduwkanten dat is de bedoeling wij zien alleen nog maar schaduwkanten,[],🇳🇱❤️ Like als je trots bent op de Nederlandse cultuur!,Like als je trots bent op de Nederlandse cultuur,"['like', 'trot', 'nederlandse', 'cultuur']",6,"nederlandse, immigratie, land, wordt, bevolking, minder, ten, mark, rutte, ziet",0.651
7349505696561368353,2024-03-23 10:35:47,2024-03-01,1711190147,4,292,0,55,wij denken dat het heel belangrijk is dat we als natie als land als volkwoordelijk naar de sterren rijken dat we uh 1 Groot project hebben in het verleden hadden we de ontdekkingsreizen hadden we grote uit de Eiffel toren bewijzers spreken in Frankrijk werd gebouwd dat waren eh of 1 cathedraal in de middel EU en dat waren dingen die 1 hele gemeenschap konden inspireren en wat hebben wij nu nou nog als als land waar we echt samen trots op zijn misschien als het Nederlands elftal 1 keertje speelt maar we moeten meer van die grote projecten doen en wat is nou mooier dan dat u ziet er zichzelf als de politie eraf gedaan van zuiverne uh Abraham kuiper miet zuiverne ja ha ha ha,[],Klein denken en nivellering: ziekten waar onze samenleving hevig onder lijdt. We moeten weer groots durven denken. Weer streven naar excellentie!,Klein denken en nivellering ziekten waar onze samenleving hevig onder lijdt We moeten weer groots durven denken Weer streven naar excellentie,"['klein', 'denken', 'nivellering', 'ziekten', 'samenleving', 'hevig', 'lijdt', 'groots', 'durven', 'denken', 'streven', 'excellentie']",0,"denken, eigen, ralf, dekker, samenleving, laat, zit, partij, uur, klein",0.952
7349505830317722912,2024-03-23 10:36:20,2024-03-01,1711190180,11,675,0,167,,[],Een volle RAI voor het FVD Congres 2024!,Een volle RAI voor het FVD Congres,"['volle', 'rai', 'fvd', 'congres']",1,"fvd, congres, snel, deze, mogelijk, grenzen, stem, nieuwe, rai, lid",0.8657
7349553106885135649,2024-03-23 13:39:51,2024-03-01,1711201191,4,225,0,72,gaan vieren met elkaar ik hoop dat jullie behalve 1 interessante dag behalve 1 strijd lustige dag ook 1 enorme,[],FVD Congres in een bomvolle RAI in Amsterdam! ,FVD Congres in een bomvolle RAI in Amsterdam,"['fvd', 'congres', 'bomvolle', 'rai', 'amsterdam']",1,"fvd, congres, snel, deze, mogelijk, grenzen, stem, nieuwe, rai, lid",0.8893
7349553340654636321,2024-03-23 13:40:43,2024-03-01,1711201243,18,425,0,155,ontwikkeling die heel subtiel ontstaat 1 proces dat zo geleiderlijk gaat het is als 1,[],Gideon van Meijeren op het FVD Congres 2024! ,Gideon van Meijeren op het FVD Congres,"['gideon', 'meijeren', 'fvd', 'congres']",9,"wil, zich, rutte, gideon, meijeren, eens, jonge, maken, einde, burger",0.4401
7349576876085628192,2024-03-23 15:12:04,2024-03-01,1711206724,80,3006,0,290,"If we're pushing this narrative that children can. Can pick their genders, well, because first and foremost, you should always care if people are being lied to, right? And that's what's happening across the board, is we are just being lied to.",[],Candace Owens op het FVD Congres 2024! 👏🏻,Candace Owens op het FVD Congres,"['candace', 'owen', 'fvd', 'congres']",1,"fvd, congres, snel, deze, mogelijk, grenzen, stem, nieuwe, rai, lid",0.8657
